candidate_id,area,crop_path,image_id,captured_at,year,lat,lon,compass_angle,is_pano,creator_username,source_url,license,n_panels_detected,height_native,n_views,ocr_status,ocr_text,ocr_conf
hollywood/245760374007006_0,hollywood,crops/hollywood/245760374007006_0.jpg,245760374007006,2017-06-04T11:09:18+00:00,2017,34.097806388889,-118.32961638889,7.2079748434222,False,mly_la,https://www.mapillary.com/app/?pKey=245760374007006,CC BY-SA 4.0,2,98,1,unknown,,0.0
hollywood/157266956258945_0,hollywood,crops/hollywood/157266956258945_0.jpg,157266956258945,2016-03-26T17:32:59.383000+00:00,2016,34.090781,-118.340095,270.424,False,jesolem,https://www.mapillary.com/app/?pKey=157266956258945,CC BY-SA 4.0,1,98,1,unknown,,0.0
hollywood/1075266589663333_1,hollywood,crops/hollywood/1075266589663333_1.jpg,1075266589663333,2017-07-19T14:24:40+00:00,2017,34.096123055556,-118.32228138889,267.93799877391,False,mly_la,https://www.mapillary.com/app/?pKey=1075266589663333,CC BY-SA 4.0,2,98,1,unknown,,0.0
hollywood/181435733837190_0,hollywood,crops/hollywood/181435733837190_0.jpg,181435733837190,2017-07-02T11:59:13+00:00,2017,34.088914722222,-118.32707638889,271.15293404256,False,mly_la,https://www.mapillary.com/app/?pKey=181435733837190,CC BY-SA 4.0,2,98,1,unknown,,0.0
hollywood/173991167850676_1,hollywood,crops/hollywood/173991167850676_1.jpg,173991167850676,2017-07-19T14:21:24+00:00,2017,34.092448055556,-118.32118138889,98.149977041395,False,mly_la,https://www.mapillary.com/app/?pKey=173991167850676,CC BY-SA 4.0,2,98,1,unknown,,0.0
hollywood/187351723148216_0,hollywood,crops/hollywood/187351723148216_0.jpg,187351723148216,2018-07-17T14:24:39.146000+00:00,2018,34.098595709928,-118.32667366138,179.93359375,False,lvl5,https://www.mapillary.com/app/?pKey=187351723148216,CC BY-SA 4.0,1,98,2,unknown,,0.0
hollywood/1145152207416519_0,hollywood,crops/hollywood/1145152207416519_0.jpg,1145152207416519,2025-05-29T14:39:44.250000+00:00,2025,34.101577753554,-118.3383828952,268.57450054795,False,MicahStokes,https://www.mapillary.com/app/?pKey=1145152207416519,CC BY-SA 4.0,1,97,1,unknown,,0.0
hollywood/200126065113299_1,hollywood,crops/hollywood/200126065113299_1.jpg,200126065113299,2015-09-09T21:14:27.375000+00:00,2015,34.10159,-118.338348,248.5515,False,canadarunner,https://www.mapillary.com/app/?pKey=200126065113299,CC BY-SA 4.0,1,97,1,unknown,,0.0
hollywood/225081948955272_0,hollywood,crops/hollywood/225081948955272_0.jpg,225081948955272,2017-07-19T14:05:52+00:00,2017,34.099673055556,-118.32374638889,99.59586499486,False,mly_la,https://www.mapillary.com/app/?pKey=225081948955272,CC BY-SA 4.0,2,97,1,unknown,,0.0
hollywood/483394032878453_0,hollywood,crops/hollywood/483394032878453_0.jpg,483394032878453,2017-07-19T14:51:46+00:00,2017,34.090745,-118.312735,179.99998777939,False,mly_la,https://www.mapillary.com/app/?pKey=483394032878453,CC BY-SA 4.0,1,96,1,unknown,,0.0
hollywood/141870277908252_1,hollywood,crops/hollywood/141870277908252_1.jpg,141870277908252,2015-10-08T00:42:41.113000+00:00,2015,34.095057,-118.300591,183.0692,False,ahealthydesign,https://www.mapillary.com/app/?pKey=141870277908252,CC BY-SA 4.0,1,96,2,unknown,,0.0
hollywood/470730980850601_0,hollywood,crops/hollywood/470730980850601_0.jpg,470730980850601,2014-06-08T01:51:05+00:00,2014,34.090733,-118.314159,97.19702,False,gyllen,https://www.mapillary.com/app/?pKey=470730980850601,CC BY-SA 4.0,1,96,1,unknown,,0.0
hollywood/508666373837002_0,hollywood,crops/hollywood/508666373837002_0.jpg,508666373837002,2015-02-06T19:41:28+00:00,2015,34.097922,-118.329173,105.137,False,sarawabreus,https://www.mapillary.com/app/?pKey=508666373837002,CC BY-SA 4.0,1,96,1,unknown,,0.0
hollywood/767085637338989_0,hollywood,crops/hollywood/767085637338989_0.jpg,767085637338989,2016-03-24T17:10:58.542000+00:00,2016,34.101665,-118.331832,250.3947,False,jesolem,https://www.mapillary.com/app/?pKey=767085637338989,CC BY-SA 4.0,1,96,1,unknown,,0.0
hollywood/266065145246211_1,hollywood,crops/hollywood/266065145246211_1.jpg,266065145246211,2013-12-05T21:51:11+00:00,2013,34.101597505978,-118.34372878075,274.896689,False,gyllen,https://www.mapillary.com/app/?pKey=266065145246211,CC BY-SA 4.0,1,96,1,unknown,,0.0
hollywood/303619371430319_0,hollywood,crops/hollywood/303619371430319_0.jpg,303619371430319,2017-07-19T14:37:51+00:00,2017,34.092014722222,-118.31573805556,92.634190132548,False,mly_la,https://www.mapillary.com/app/?pKey=303619371430319,CC BY-SA 4.0,2,96,1,unknown,,0.0
hollywood/1024642299848062_1,hollywood,crops/hollywood/1024642299848062_1.jpg,1024642299848062,2025-05-29T14:32:01.028000+00:00,2025,34.101699202,-118.3214633908,271.2488251406,False,MicahStokes,https://www.mapillary.com/app/?pKey=1024642299848062,CC BY-SA 4.0,1,96,1,unknown,,0.0
hollywood/235548518321402_0,hollywood,crops/hollywood/235548518321402_0.jpg,235548518321402,2017-06-14T15:17:07+00:00,2017,34.088964722222,-118.336265,87.283517976402,False,mly_la,https://www.mapillary.com/app/?pKey=235548518321402,CC BY-SA 4.0,1,95,1,unknown,,0.0
hollywood/4122655837756932_0,hollywood,crops/hollywood/4122655837756932_0.jpg,4122655837756932,2017-06-29T07:02:25+00:00,2017,34.097971388889,-118.33873638889,178.5137884791,False,mly_la,https://www.mapillary.com/app/?pKey=4122655837756932,CC BY-SA 4.0,1,95,1,unknown,,0.0
hollywood/1223632405837786_0,hollywood,crops/hollywood/1223632405837786_0.jpg,1223632405837786,2025-05-29T12:18:21.809000+00:00,2025,34.10160384,-118.33230634,269.02636997492,False,MicahStokes,https://www.mapillary.com/app/?pKey=1223632405837786,CC BY-SA 4.0,1,95,1,unknown,,0.0
hollywood/688757950448961_0,hollywood,crops/hollywood/688757950448961_0.jpg,688757950448961,2025-05-29T14:43:06.187000+00:00,2025,34.101545299,-118.34084514,269.50578884638,False,MicahStokes,https://www.mapillary.com/app/?pKey=688757950448961,CC BY-SA 4.0,1,95,1,unknown,,0.0
hollywood/1128280249022724_0,hollywood,crops/hollywood/1128280249022724_0.jpg,1128280249022724,2025-05-29T14:42:32.969000+00:00,2025,34.101576425,-118.340298805,270.7074833711,False,MicahStokes,https://www.mapillary.com/app/?pKey=1128280249022724,CC BY-SA 4.0,1,95,1,unknown,,0.0
hollywood/1075266589663333_0,hollywood,crops/hollywood/1075266589663333_0.jpg,1075266589663333,2017-07-19T14:24:40+00:00,2017,34.096123055556,-118.32228138889,267.93799877391,False,mly_la,https://www.mapillary.com/app/?pKey=1075266589663333,CC BY-SA 4.0,1,94,1,unknown,,0.0
hollywood/1173214029784145_1,hollywood,crops/hollywood/1173214029784145_1.jpg,1173214029784145,2017-06-14T15:23:06+00:00,2017,34.099418055556,-118.33628805556,97.210189355657,False,mly_la,https://www.mapillary.com/app/?pKey=1173214029784145,CC BY-SA 4.0,1,94,1,unknown,,0.0
hollywood/1024179241446516_0,hollywood,crops/hollywood/1024179241446516_0.jpg,1024179241446516,2017-06-04T10:05:29+00:00,2017,34.098083055556,-118.31755638889,91.017442360824,False,mly_la,https://www.mapillary.com/app/?pKey=1024179241446516,CC BY-SA 4.0,1,94,1,unknown,,0.0
hollywood/2304313799703095_0,hollywood,crops/hollywood/2304313799703095_0.jpg,2304313799703095,2017-07-19T15:05:12+00:00,2017,34.098144722222,-118.31238305556,358.80724699608,False,mly_la,https://www.mapillary.com/app/?pKey=2304313799703095,CC BY-SA 4.0,1,94,1,unknown,,0.0
hollywood/464740181421550_0,hollywood,crops/hollywood/464740181421550_0.jpg,464740181421550,2018-10-03T01:31:33.092000+00:00,2018,34.10134974555,-118.33876408186,179.83595275879,False,lvl5,https://www.mapillary.com/app/?pKey=464740181421550,CC BY-SA 4.0,1,93,1,unknown,,0.0
hollywood/266022391894796_0,hollywood,crops/hollywood/266022391894796_0.jpg,266022391894796,2017-07-19T14:40:45+00:00,2017,34.090799722222,-118.32345805556,2.1018930965511e-05,False,mly_la,https://www.mapillary.com/app/?pKey=266022391894796,CC BY-SA 4.0,1,93,1,unknown,,0.0
hollywood/2072734442869105_0,hollywood,crops/hollywood/2072734442869105_0.jpg,2072734442869105,2018-07-17T14:22:42.141000+00:00,2018,34.10451107547,-118.32688061172,180.31024169922,False,lvl5,https://www.mapillary.com/app/?pKey=2072734442869105,CC BY-SA 4.0,1,93,1,unknown,,0.0
hollywood/575217670119286_1,hollywood,crops/hollywood/575217670119286_1.jpg,575217670119286,2018-08-16T14:21:03.044000+00:00,2018,34.104110621544,-118.33975312572,269.66647338867,False,lvl5,https://www.mapillary.com/app/?pKey=575217670119286,CC BY-SA 4.0,1,92,1,unknown,,0.0
hollywood/712569111271367_0,hollywood,crops/hollywood/712569111271367_0.jpg,712569111271367,2025-05-29T14:35:25.944000+00:00,2025,34.1015691098,-118.3278975692,269.89292481997,False,MicahStokes,https://www.mapillary.com/app/?pKey=712569111271367,CC BY-SA 4.0,1,92,1,unknown,,0.0
hollywood/574018847321750_0,hollywood,crops/hollywood/574018847321750_0.jpg,574018847321750,2018-12-28T22:43:20.395000+00:00,2018,34.098021667353,-118.33003201154,263.86819458008,False,lvl5,https://www.mapillary.com/app/?pKey=574018847321750,CC BY-SA 4.0,1,92,1,unknown,,0.0
hollywood/1198673550571405_0,hollywood,crops/hollywood/1198673550571405_0.jpg,1198673550571405,2017-07-19T16:40:16+00:00,2017,34.089751388889,-118.29496638889,269.13733689389,False,mly_la,https://www.mapillary.com/app/?pKey=1198673550571405,CC BY-SA 4.0,2,91,1,unknown,,0.0
hollywood/1704664600255701_1,hollywood,crops/hollywood/1704664600255701_1.jpg,1704664600255701,2025-05-29T14:34:25.592000+00:00,2025,34.101588715,-118.326668375,269.92094565566,False,MicahStokes,https://www.mapillary.com/app/?pKey=1704664600255701,CC BY-SA 4.0,1,91,1,unknown,,0.0
hollywood/1231899915270066_0,hollywood,crops/hollywood/1231899915270066_0.jpg,1231899915270066,2025-05-29T14:38:30.561000+00:00,2025,34.10157903,-118.33832095,268.57450054795,False,MicahStokes,https://www.mapillary.com/app/?pKey=1231899915270066,CC BY-SA 4.0,1,91,2,unknown,,0.0
hollywood/3667238716742610_1,hollywood,crops/hollywood/3667238716742610_1.jpg,3667238716742610,2025-05-29T14:41:55.931000+00:00,2025,34.1015682,-118.3386402,270.20204476322,False,MicahStokes,https://www.mapillary.com/app/?pKey=3667238716742610,CC BY-SA 4.0,1,91,1,unknown,,0.0
hollywood/1166657488564253_0,hollywood,crops/hollywood/1166657488564253_0.jpg,1166657488564253,2025-05-29T14:34:38.145000+00:00,2025,34.10156885,-118.327774,270.37090302249,False,MicahStokes,https://www.mapillary.com/app/?pKey=1166657488564253,CC BY-SA 4.0,1,91,1,unknown,,0.0
hollywood/273112367880985_0,hollywood,crops/hollywood/273112367880985_0.jpg,273112367880985,2018-07-28T01:37:05.291000+00:00,2018,34.090032835782,-118.31574604211,359.85076904297,False,lvl5,https://www.mapillary.com/app/?pKey=273112367880985,CC BY-SA 4.0,2,90,1,unknown,,0.0
hollywood/949528395864042_0,hollywood,crops/hollywood/949528395864042_0.jpg,949528395864042,2017-07-19T14:56:06+00:00,2017,34.090784722222,-118.309585,179.9999761007,False,mly_la,https://www.mapillary.com/app/?pKey=949528395864042,CC BY-SA 4.0,2,90,1,unknown,,0.0
hollywood/3896793453744042_0,hollywood,crops/hollywood/3896793453744042_0.jpg,3896793453744042,2017-07-19T17:38:45+00:00,2017,34.098161388889,-118.29405972222,285.98983139546,False,mly_la,https://www.mapillary.com/app/?pKey=3896793453744042,CC BY-SA 4.0,1,90,1,unknown,,0.0
hollywood/2658633064441480_0,hollywood,crops/hollywood/2658633064441480_0.jpg,2658633064441480,2017-11-09T18:12:44.343000+00:00,2017,34.102354552067,-118.34466687924,172.17810058594,False,gyllen,https://www.mapillary.com/app/?pKey=2658633064441480,CC BY-SA 4.0,1,90,1,unknown,,0.0
hollywood/1263926305263159_0,hollywood,crops/hollywood/1263926305263159_0.jpg,1263926305263159,2025-05-29T14:38:31.961000+00:00,2025,34.1015771,-118.338421,268.92736385449,False,MicahStokes,https://www.mapillary.com/app/?pKey=1263926305263159,CC BY-SA 4.0,1,90,1,unknown,,0.0
hollywood/1716941232251522_0,hollywood,crops/hollywood/1716941232251522_0.jpg,1716941232251522,2025-05-29T14:43:58.951000+00:00,2025,34.0979668335,-118.3441722872,173.3922611678,False,MicahStokes,https://www.mapillary.com/app/?pKey=1716941232251522,CC BY-SA 4.0,1,90,1,unknown,,0.0
hollywood/1005131518369227_0,hollywood,crops/hollywood/1005131518369227_0.jpg,1005131518369227,2025-05-29T14:34:25.192000+00:00,2025,34.101588755,-118.326633375,269.92094565566,False,MicahStokes,https://www.mapillary.com/app/?pKey=1005131518369227,CC BY-SA 4.0,1,89,1,unknown,,0.0
hollywood/1145152207416519_1,hollywood,crops/hollywood/1145152207416519_1.jpg,1145152207416519,2025-05-29T14:39:44.250000+00:00,2025,34.101577753554,-118.3383828952,268.57450054795,False,MicahStokes,https://www.mapillary.com/app/?pKey=1145152207416519,CC BY-SA 4.0,1,88,1,unknown,,0.0
hollywood/172360501444650_0,hollywood,crops/hollywood/172360501444650_0.jpg,172360501444650,2017-07-20T07:01:25+00:00,2017,34.092543055556,-118.32890805556,87.937909736014,False,mly_la,https://www.mapillary.com/app/?pKey=172360501444650,CC BY-SA 4.0,1,88,1,unknown,,0.0
hollywood/823886598505782_0,hollywood,crops/hollywood/823886598505782_0.jpg,823886598505782,2017-07-19T14:37:52+00:00,2017,34.091979722222,-118.31574,96.189354647567,False,mly_la,https://www.mapillary.com/app/?pKey=823886598505782,CC BY-SA 4.0,1,88,1,unknown,,0.0
hollywood/299855815086900_0,hollywood,crops/hollywood/299855815086900_0.jpg,299855815086900,2017-03-22T12:46:07+00:00,2017,34.090718055556,-118.32457972222,359.12267738559,False,wsp_us,https://www.mapillary.com/app/?pKey=299855815086900,CC BY-SA 4.0,1,88,1,unknown,,0.0
hollywood/570910180554425_0,hollywood,crops/hollywood/570910180554425_0.jpg,570910180554425,2017-07-01T11:52:46+00:00,2017,34.097893055556,-118.33816805556,92.560911599872,False,mly_la,https://www.mapillary.com/app/?pKey=570910180554425,CC BY-SA 4.0,1,87,1,unknown,,0.0
hollywood/1115707485506532_0,hollywood,crops/hollywood/1115707485506532_0.jpg,1115707485506532,2018-08-13T21:13:05.699000+00:00,2018,34.090777368088,-118.32419723693,270.0,False,lvl5,https://www.mapillary.com/app/?pKey=1115707485506532,CC BY-SA 4.0,1,87,1,unknown,,0.0
hollywood/299568881740864_0,hollywood,crops/hollywood/299568881740864_0.jpg,299568881740864,2017-07-01T11:50:09+00:00,2017,34.097918055556,-118.34472638889,181.92123656004,False,mly_la,https://www.mapillary.com/app/?pKey=299568881740864,CC BY-SA 4.0,1,87,1,unknown,,0.0
hollywood/293349992277318_0,hollywood,crops/hollywood/293349992277318_0.jpg,293349992277318,2017-06-13T14:40:02+00:00,2017,34.103663055556,-118.34338305556,91.355242819744,False,mly_la,https://www.mapillary.com/app/?pKey=293349992277318,CC BY-SA 4.0,1,86,1,unknown,,0.0
hollywood/311694817026737_0,hollywood,crops/hollywood/311694817026737_0.jpg,311694817026737,2017-07-19T15:20:06+00:00,2017,34.097004722222,-118.31576138889,269.10486544382,False,mly_la,https://www.mapillary.com/app/?pKey=311694817026737,CC BY-SA 4.0,1,86,1,unknown,,0.0
hollywood/841799880041864_0,hollywood,crops/hollywood/841799880041864_0.jpg,841799880041864,2018-07-20T19:05:09.734000+00:00,2018,34.103006854065,-118.32526666066,50.68643951416,False,lvl5,https://www.mapillary.com/app/?pKey=841799880041864,CC BY-SA 4.0,3,86,1,unknown,,0.0
hollywood/303668224470453_1,hollywood,crops/hollywood/303668224470453_1.jpg,303668224470453,2017-07-01T14:48:33+00:00,2017,34.092941388889,-118.34411805556,268.46150450934,False,mly_la,https://www.mapillary.com/app/?pKey=303668224470453,CC BY-SA 4.0,1,86,1,unknown,,0.0
hollywood/1379620400136194_0,hollywood,crops/hollywood/1379620400136194_0.jpg,1379620400136194,2025-05-29T14:36:48.785000+00:00,2025,34.1015913,-118.3294663,270.51255763171,False,MicahStokes,https://www.mapillary.com/app/?pKey=1379620400136194,CC BY-SA 4.0,1,86,1,unknown,,0.0
hollywood/1263926305263159_1,hollywood,crops/hollywood/1263926305263159_1.jpg,1263926305263159,2025-05-29T14:38:31.961000+00:00,2025,34.1015771,-118.338421,268.92736385449,False,MicahStokes,https://www.mapillary.com/app/?pKey=1263926305263159,CC BY-SA 4.0,1,86,1,unknown,,0.0
hollywood/1005227155107257_2,hollywood,crops/hollywood/1005227155107257_2.jpg,1005227155107257,2025-05-29T14:38:31.361000+00:00,2025,34.10157767,-118.33838695,268.57450054795,False,MicahStokes,https://www.mapillary.com/app/?pKey=1005227155107257,CC BY-SA 4.0,1,86,1,unknown,,0.0
hollywood/181530337165659_0,hollywood,crops/hollywood/181530337165659_0.jpg,181530337165659,2017-07-19T14:37:57+00:00,2017,34.091968055556,-118.31574305556,270.0,False,mly_la,https://www.mapillary.com/app/?pKey=181530337165659,CC BY-SA 4.0,1,85,2,unknown,,0.0
hollywood/742098629791366_1,hollywood,crops/hollywood/742098629791366_1.jpg,742098629791366,2017-07-19T14:09:03+00:00,2017,34.091,-118.32444305556,273.04202203098,False,mly_la,https://www.mapillary.com/app/?pKey=742098629791366,CC BY-SA 4.0,1,85,1,unknown,,0.0
hollywood/462757244992686_0,hollywood,crops/hollywood/462757244992686_0.jpg,462757244992686,2017-07-19T14:34:49+00:00,2017,34.095453055556,-118.31576138889,85.820931732261,False,mly_la,https://www.mapillary.com/app/?pKey=462757244992686,CC BY-SA 4.0,1,85,1,unknown,,0.0
hollywood/200437355257055_0,hollywood,crops/hollywood/200437355257055_0.jpg,200437355257055,2018-12-28T22:38:09.561000+00:00,2018,34.092295477628,-118.32884513046,161.84774780273,False,lvl5,https://www.mapillary.com/app/?pKey=200437355257055,CC BY-SA 4.0,1,85,5,unknown,,0.0
hollywood/328012838670333_0,hollywood,crops/hollywood/328012838670333_0.jpg,328012838670333,2017-07-19T17:28:38+00:00,2017,34.093359722222,-118.29609805556,93.159996790389,False,mly_la,https://www.mapillary.com/app/?pKey=328012838670333,CC BY-SA 4.0,1,84,1,unknown,,0.0
hollywood/1005973388366328_1,hollywood,crops/hollywood/1005973388366328_1.jpg,1005973388366328,2025-05-29T12:22:00.337000+00:00,2025,34.0978982092,-118.3441626931,176.39930072874,False,MicahStokes,https://www.mapillary.com/app/?pKey=1005973388366328,CC BY-SA 4.0,1,84,1,unknown,,0.0
hollywood/491899748525382_1,hollywood,crops/hollywood/491899748525382_1.jpg,491899748525382,2017-07-19T15:16:13+00:00,2017,34.093778055556,-118.31567138889,359.99997718846,False,mly_la,https://www.mapillary.com/app/?pKey=491899748525382,CC BY-SA 4.0,2,84,1,unknown,,0.0
hollywood/1039613861479265_0,hollywood,crops/hollywood/1039613861479265_0.jpg,1039613861479265,2025-05-29T14:34:37.045000+00:00,2025,34.10156778,-118.32763196,270.64920940544,False,MicahStokes,https://www.mapillary.com/app/?pKey=1039613861479265,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/717354180710799_1,hollywood,crops/hollywood/717354180710799_1.jpg,717354180710799,2025-05-29T12:50:48.994000+00:00,2025,34.0943332774,-118.3441304408,180.40990714375,False,MicahStokes,https://www.mapillary.com/app/?pKey=717354180710799,CC BY-SA 4.0,1,83,6,unknown,,0.0
hollywood/1243572289394076_0,hollywood,crops/hollywood/1243572289394076_0.jpg,1243572289394076,2017-07-02T12:06:32+00:00,2017,34.088803055556,-118.33212,358.97494016513,False,mly_la,https://www.mapillary.com/app/?pKey=1243572289394076,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/300026168275768_0,hollywood,crops/hollywood/300026168275768_0.jpg,300026168275768,2018-08-13T22:48:18.584000+00:00,2018,34.101306061516,-118.34332092809,2.0,False,lvl5,https://www.mapillary.com/app/?pKey=300026168275768,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/273801807807880_0,hollywood,crops/hollywood/273801807807880_0.jpg,273801807807880,2017-07-19T17:24:39+00:00,2017,34.092305,-118.29180472222,90.0,False,mly_la,https://www.mapillary.com/app/?pKey=273801807807880,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/506747657124121_0,hollywood,crops/hollywood/506747657124121_0.jpg,506747657124121,2017-07-19T14:53:31+00:00,2017,34.090801388889,-118.31129638889,174.25389970136,False,mly_la,https://www.mapillary.com/app/?pKey=506747657124121,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/3786696658122372_0,hollywood,crops/hollywood/3786696658122372_0.jpg,3786696658122372,2017-07-19T14:08:10+00:00,2017,34.094548055556,-118.32445805556,274.30528329939,False,mly_la,https://www.mapillary.com/app/?pKey=3786696658122372,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/854468525138455_1,hollywood,crops/hollywood/854468525138455_1.jpg,854468525138455,2017-07-20T07:01:25+00:00,2017,34.092563055556,-118.32891305556,185.25725702427,False,mly_la,https://www.mapillary.com/app/?pKey=854468525138455,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/1154400871648130_1,hollywood,crops/hollywood/1154400871648130_1.jpg,1154400871648130,2017-06-04T17:04:17+00:00,2017,34.104098055556,-118.33874305556,179.99996729141,False,mly_la,https://www.mapillary.com/app/?pKey=1154400871648130,CC BY-SA 4.0,1,83,1,unknown,,0.0
hollywood/24014032531534989_0,hollywood,crops/hollywood/24014032531534989_0.jpg,24014032531534989,2025-05-29T14:32:18.395000+00:00,2025,34.1016944,-118.3223392,267.25873889488,False,MicahStokes,https://www.mapillary.com/app/?pKey=24014032531534989,CC BY-SA 4.0,1,82,1,unknown,,0.0
hollywood/717354180710799_2,hollywood,crops/hollywood/717354180710799_2.jpg,717354180710799,2025-05-29T12:50:48.994000+00:00,2025,34.0943332774,-118.3441304408,180.40990714375,False,MicahStokes,https://www.mapillary.com/app/?pKey=717354180710799,CC BY-SA 4.0,1,82,1,unknown,,0.0
hollywood/1003096918661598_0,hollywood,crops/hollywood/1003096918661598_0.jpg,1003096918661598,2025-05-29T14:38:29.161000+00:00,2025,34.1015803,-118.33818029,270.00002822736,False,MicahStokes,https://www.mapillary.com/app/?pKey=1003096918661598,CC BY-SA 4.0,1,82,1,unknown,,0.0
hollywood/130300059084995_0,hollywood,crops/hollywood/130300059084995_0.jpg,130300059084995,2017-07-19T17:46:16+00:00,2017,34.098043055556,-118.32157138889,355.77152336111,False,mly_la,https://www.mapillary.com/app/?pKey=130300059084995,CC BY-SA 4.0,2,81,1,unknown,,0.0
hollywood/977382299467384_0,hollywood,crops/hollywood/977382299467384_0.jpg,977382299467384,2017-07-19T15:01:16+00:00,2017,34.096733055556,-118.30049138889,90.0,False,mly_la,https://www.mapillary.com/app/?pKey=977382299467384,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/176511664349205_0,hollywood,crops/hollywood/176511664349205_0.jpg,176511664349205,2017-07-19T14:23:50+00:00,2017,34.095325,-118.323395,358.02392705382,False,mly_la,https://www.mapillary.com/app/?pKey=176511664349205,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/131483182360119_0,hollywood,crops/hollywood/131483182360119_0.jpg,131483182360119,2017-07-02T11:40:42+00:00,2017,34.090691388889,-118.33089638889,89.077575984625,False,mly_la,https://www.mapillary.com/app/?pKey=131483182360119,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/985689055304494_0,hollywood,crops/hollywood/985689055304494_0.jpg,985689055304494,2017-07-20T07:01:36+00:00,2017,34.092113055556,-118.32891972222,268.78354638603,False,mly_la,https://www.mapillary.com/app/?pKey=985689055304494,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/308536410718991_0,hollywood,crops/hollywood/308536410718991_0.jpg,308536410718991,2018-08-13T21:05:39.090000+00:00,2018,34.100836159689,-118.30936280157,180.0,False,lvl5,https://www.mapillary.com/app/?pKey=308536410718991,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/315927646827491_0,hollywood,crops/hollywood/315927646827491_0.jpg,315927646827491,2017-07-01T11:51:45+00:00,2017,34.09791,-118.342335,88.751240239382,False,mly_la,https://www.mapillary.com/app/?pKey=315927646827491,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/647006596162352_0,hollywood,crops/hollywood/647006596162352_0.jpg,647006596162352,2017-07-19T16:47:13+00:00,2017,34.089343055556,-118.29920638889,270.0,False,mly_la,https://www.mapillary.com/app/?pKey=647006596162352,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/1603247177019530_0,hollywood,crops/hollywood/1603247177019530_0.jpg,1603247177019530,2025-05-29T14:44:49.725000+00:00,2025,34.0945957082,-118.344130198,178.67857929112,False,MicahStokes,https://www.mapillary.com/app/?pKey=1603247177019530,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/680196951393281_1,hollywood,crops/hollywood/680196951393281_1.jpg,680196951393281,2025-05-29T14:34:06.692000+00:00,2025,34.10164726,-118.325964275,270.91490258236,False,MicahStokes,https://www.mapillary.com/app/?pKey=680196951393281,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/762144551331375_0,hollywood,crops/hollywood/762144551331375_0.jpg,762144551331375,2017-07-19T14:49:57+00:00,2017,34.09075,-118.31476805556,98.018832023086,False,mly_la,https://www.mapillary.com/app/?pKey=762144551331375,CC BY-SA 4.0,1,81,4,unknown,,0.0
hollywood/465069854775038_0,hollywood,crops/hollywood/465069854775038_0.jpg,465069854775038,2018-10-03T01:31:12.171000+00:00,2018,34.102654942975,-118.33883338145,168.64068603516,False,lvl5,https://www.mapillary.com/app/?pKey=465069854775038,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/490822379028886_1,hollywood,crops/hollywood/490822379028886_1.jpg,490822379028886,2017-06-29T14:43:13+00:00,2017,34.101534722222,-118.32783138889,177.51553279583,False,mly_la,https://www.mapillary.com/app/?pKey=490822379028886,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/722624156881556_0,hollywood,crops/hollywood/722624156881556_0.jpg,722624156881556,2025-05-29T14:39:44.800000+00:00,2025,34.1015771792,-118.3384158916,268.92736385449,False,MicahStokes,https://www.mapillary.com/app/?pKey=722624156881556,CC BY-SA 4.0,1,81,1,unknown,,0.0
hollywood/1185344545314979_0,hollywood,crops/hollywood/1185344545314979_0.jpg,1185344545314979,2017-07-02T11:08:24+00:00,2017,34.092641388889,-118.33528972222,343.20177869159,False,mly_la,https://www.mapillary.com/app/?pKey=1185344545314979,CC BY-SA 4.0,1,80,1,unknown,,0.0
hollywood/312000227057488_0,hollywood,crops/hollywood/312000227057488_0.jpg,312000227057488,2017-07-20T07:00:48+00:00,2017,34.092695,-118.32891138889,90.0,False,mly_la,https://www.mapillary.com/app/?pKey=312000227057488,CC BY-SA 4.0,1,80,1,unknown,,0.0
hollywood/152442513486418_0,hollywood,crops/hollywood/152442513486418_0.jpg,152442513486418,2017-06-14T15:25:22+00:00,2017,34.103251388889,-118.336135,269.28121213229,False,mly_la,https://www.mapillary.com/app/?pKey=152442513486418,CC BY-SA 4.0,2,80,1,unknown,,0.0
hollywood/338222434392964_0,hollywood,crops/hollywood/338222434392964_0.jpg,338222434392964,2018-08-13T21:05:50.128000+00:00,2018,34.099784040551,-118.30935448745,180.3515625,False,lvl5,https://www.mapillary.com/app/?pKey=338222434392964,CC BY-SA 4.0,1,80,1,unknown,,0.0
