candidate_id,decision,decided_at
hollywood/200126065113299_1,reject,2026-09-19T18:12:52+00:00
koreatown/520537675629097_0,accept,2026-09-19T18:12:52+00:00
venice_mar_vista/294856765417628_0,reject,2026-09-19T18:12:52+00:00
downtown/1619142194949205_1,reject,2026-09-19T18:12:52+00:00
downtown/1206732043088922_0,reject,2026-09-19T18:12:52+00:00
downtown/768790153820529_0,reject,2026-09-19T18:12:52+00:00
downtown/535887094486620_0,reject,2026-09-19T18:12:52+00:00
downtown/965083877635460_0,reject,2026-09-19T18:12:52+00:00
downtown/1402890530077317_0,reject,2026-09-19T18:12:52+00:00
hollywood/483394032878453_0,reject,2026-09-19T18:12:56+00:00
hollywood/141870277908252_1,reject,2026-09-19T18:12:56+00:00
hollywood/470730980850601_0,reject,2026-09-19T18:12:56+00:00
hollywood/508666373837002_0,reject,2026-09-19T18:12:56+00:00
hollywood/767085637338989_0,reject,2026-09-19T18:12:56+00:00
hollywood/266065145246211_1,reject,2026-09-19T18:12:56+00:00
hollywood/1024642299848062_1,reject,2026-09-19T18:12:56+00:00
koreatown/775183579857437_0,reject,2026-09-19T18:12:56+00:00
koreatown/224163579145942_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/820708198568414_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/4466870713342369_1,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/829922064618854_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/823788508234511_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/141025501335992_0,reject,2026-09-19T18:12:56+00:00
westwood/578321996406779_0,reject,2026-09-19T18:12:56+00:00
downtown/2917388621856808_0,reject,2026-09-19T18:12:56+00:00
downtown/483790309439552_0,reject,2026-09-19T18:12:56+00:00
downtown/4136866729667676_1,reject,2026-09-19T18:12:56+00:00
downtown/1040558217519808_0,reject,2026-09-19T18:12:56+00:00
downtown/484972102936703_0,reject,2026-09-19T18:12:56+00:00
downtown/305752070928243_0,reject,2026-09-19T18:12:56+00:00
downtown/782767612609729_1,reject,2026-09-19T18:12:56+00:00
hollywood/800729390829498_0,reject,2026-09-19T18:12:56+00:00
hollywood/235548518321402_0,reject,2026-09-19T18:12:56+00:00
hollywood/4122655837756932_0,reject,2026-09-19T18:12:56+00:00
hollywood/1223632405837786_0,reject,2026-09-19T18:12:56+00:00
hollywood/688757950448961_0,reject,2026-09-19T18:12:56+00:00
hollywood/1128280249022724_0,reject,2026-09-19T18:12:56+00:00
koreatown/1001815613717454_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/1877679409048338_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/1269288476861375_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/225626059573217_0,reject,2026-09-19T18:12:56+00:00
venice_mar_vista/470890790881755_0,reject,2026-09-19T18:12:56+00:00
downtown/300521004848424_1,reject,2026-09-19T18:12:56+00:00
downtown/300167321655354_0,reject,2026-09-19T18:12:56+00:00
downtown/770852130217573_1,reject,2026-09-19T18:12:56+00:00
downtown/729112801103365_1,reject,2026-09-19T18:12:56+00:00
downtown/3289691881257962_0,reject,2026-09-19T18:12:56+00:00
downtown/274999277650555_0,reject,2026-09-19T18:12:56+00:00
hollywood/825006388392650_0,reject,2026-09-19T18:12:56+00:00
hollywood/1075266589663333_0,reject,2026-09-19T18:12:59+00:00
hollywood/1173214029784145_1,reject,2026-09-19T18:12:59+00:00
hollywood/1024179241446516_0,reject,2026-09-19T18:12:59+00:00
hollywood/2304313799703095_0,reject,2026-09-19T18:12:59+00:00
koreatown/2765855500392211_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/1605139539670811_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/1900972523384402_0,reject,2026-09-19T18:12:59+00:00
westwood/780818012580508_0,reject,2026-09-19T18:12:59+00:00
downtown/456992458699334_0,reject,2026-09-19T18:12:59+00:00
hollywood/1154400871648130_0,reject,2026-09-19T18:12:59+00:00
hollywood/156226926439680_0,reject,2026-09-19T18:12:59+00:00
hollywood/195526435628119_0,reject,2026-09-19T18:12:59+00:00
hollywood/464740181421550_0,reject,2026-09-19T18:12:59+00:00
hollywood/266022391894796_0,reject,2026-09-19T18:12:59+00:00
hollywood/2072734442869105_0,reject,2026-09-19T18:12:59+00:00
koreatown/182793060285250_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/2663820910575809_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/288685866239504_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/857273288335472_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/371641737475521_0,reject,2026-09-19T18:12:59+00:00
downtown/4070425326547193_0,reject,2026-09-19T18:12:59+00:00
downtown/578602493113569_0,reject,2026-09-19T18:12:59+00:00
downtown/1205643389943852_0,reject,2026-09-19T18:12:59+00:00
downtown/1985171261639221_0,reject,2026-09-19T18:12:59+00:00
hollywood/742932723055266_0,reject,2026-09-19T18:12:59+00:00
hollywood/575217670119286_1,reject,2026-09-19T18:12:59+00:00
hollywood/712569111271367_0,reject,2026-09-19T18:12:59+00:00
hollywood/574018847321750_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/455359805535899_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/336586894820367_0,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/189179696367236_0,reject,2026-09-19T18:12:59+00:00
downtown/321076986105005_0,reject,2026-09-19T18:12:59+00:00
downtown/224187412374922_0,reject,2026-09-19T18:12:59+00:00
hollywood/1704664600255701_1,reject,2026-09-19T18:12:59+00:00
hollywood/1231899915270066_0,reject,2026-09-19T18:12:59+00:00
hollywood/3667238716742610_1,reject,2026-09-19T18:12:59+00:00
hollywood/1166657488564253_0,reject,2026-09-19T18:12:59+00:00
koreatown/131123819055997_1,reject,2026-09-19T18:12:59+00:00
venice_mar_vista/287910023012306_0,reject,2026-09-19T18:12:59+00:00
westwood/353272209738313_0,reject,2026-09-19T18:12:59+00:00
westwood/1670717609796863_0,accept,2026-09-19T18:13:10+00:00
downtown/3928852647213456_0,reject,2026-09-19T18:13:10+00:00
downtown/318119843268225_0,reject,2026-09-19T18:13:10+00:00
hollywood/172903361390102_0,reject,2026-09-19T18:13:10+00:00
hollywood/2881829535419003_0,reject,2026-09-19T18:13:10+00:00
hollywood/3896793453744042_0,reject,2026-09-19T18:13:10+00:00
hollywood/2658633064441480_0,reject,2026-09-19T18:13:10+00:00
hollywood/1263926305263159_0,reject,2026-09-19T18:13:10+00:00
hollywood/1716941232251522_0,reject,2026-09-19T18:13:10+00:00
koreatown/374115277254724_1,reject,2026-09-19T18:13:10+00:00
downtown/373500220654353_0,reject,2026-09-19T18:13:10+00:00
downtown/510248416777542_0,reject,2026-09-19T18:13:10+00:00
downtown/2817421511844447_0,reject,2026-09-19T18:13:10+00:00
downtown/2878222412463682_0,reject,2026-09-19T18:13:10+00:00
downtown/501589754622848_1,reject,2026-09-19T18:13:10+00:00
hollywood/488481098912063_0,reject,2026-09-19T18:13:10+00:00
hollywood/1005131518369227_0,reject,2026-09-19T18:13:10+00:00
koreatown/180688480605045_0,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/304138191243479_0,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/1189579621503390_0,accept,2026-09-19T18:13:10+00:00
venice_mar_vista/194148185889938_0,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/1580824392123853_0,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/546926933314584_0,reject,2026-09-19T18:13:10+00:00
downtown/483533939519292_0,reject,2026-09-19T18:13:10+00:00
hollywood/1145152207416519_1,reject,2026-09-19T18:13:10+00:00
hollywood/172360501444650_0,reject,2026-09-19T18:13:10+00:00
hollywood/823886598505782_0,reject,2026-09-19T18:13:10+00:00
hollywood/299855815086900_0,reject,2026-09-19T18:13:10+00:00
koreatown/1335985013450978_0,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/785878878729168_1,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/190689062891784_0,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/179793507222281_0,reject,2026-09-19T18:13:10+00:00
venice_mar_vista/2421770607966416_0,reject,2026-09-19T18:13:10+00:00
downtown/915426437375710_0,reject,2026-09-19T18:13:10+00:00
downtown/985845812174384_0,reject,2026-09-19T18:13:10+00:00
downtown/313125213660550_0,reject,2026-09-19T18:13:10+00:00
downtown/138648001589041_1,reject,2026-09-19T18:13:10+00:00
downtown/766603474218788_0,reject,2026-09-19T18:13:10+00:00
downtown/1195874995552862_0,reject,2026-09-19T18:13:10+00:00
hollywood/272669227861185_0,reject,2026-09-19T18:13:10+00:00
hollywood/500948747611926_0,reject,2026-09-19T18:13:20+00:00
hollywood/570910180554425_0,reject,2026-09-19T18:13:20+00:00
hollywood/1115707485506532_0,reject,2026-09-19T18:13:20+00:00
hollywood/299568881740864_0,reject,2026-09-19T18:13:20+00:00
koreatown/829114774686000_0,reject,2026-09-19T18:13:20+00:00
koreatown/287090466469116_0,reject,2026-09-19T18:13:20+00:00
venice_mar_vista/449553812809080_0,reject,2026-09-19T18:13:20+00:00
westwood/961377288042286_0,reject,2026-09-19T18:13:20+00:00
downtown/686936611167157_0,reject,2026-09-19T18:13:20+00:00
downtown/374545407200348_0,reject,2026-09-19T18:13:20+00:00
downtown/845947809355269_0,reject,2026-09-19T18:13:20+00:00
downtown/1058000314727990_0,reject,2026-09-19T18:13:20+00:00
downtown/212918627022410_0,reject,2026-09-19T18:13:20+00:00
downtown/305777780993975_0,reject,2026-09-19T18:13:20+00:00
downtown/520669319341193_0,reject,2026-09-19T18:13:20+00:00
downtown/195467508923435_1,reject,2026-09-19T18:13:20+00:00
downtown/772847656931117_0,reject,2026-09-19T18:13:20+00:00
downtown/1202872454951371_0,reject,2026-09-19T18:13:20+00:00
hollywood/1141602749599809_0,reject,2026-09-19T18:13:20+00:00
hollywood/1005131518369227_1,reject,2026-09-19T18:13:20+00:00
hollywood/293349992277318_0,reject,2026-09-19T18:13:20+00:00
hollywood/311694817026737_0,reject,2026-09-19T18:13:20+00:00
hollywood/303668224470453_1,reject,2026-09-19T18:13:20+00:00
hollywood/1379620400136194_0,reject,2026-09-19T18:13:20+00:00
hollywood/1263926305263159_1,reject,2026-09-19T18:13:20+00:00
hollywood/1005227155107257_2,reject,2026-09-19T18:13:20+00:00
koreatown/846814325911756_0,reject,2026-09-19T18:13:20+00:00
koreatown/209750334065010_0,reject,2026-09-19T18:13:20+00:00
venice_mar_vista/453566719275867_1,reject,2026-09-19T18:13:20+00:00
westwood/137652921743035_0,reject,2026-09-19T18:13:20+00:00
downtown/305404320979124_0,reject,2026-09-19T18:13:20+00:00
downtown/380143356649265_0,reject,2026-09-19T18:13:20+00:00
downtown/300521004848424_0,reject,2026-09-19T18:13:20+00:00
downtown/1065352330534978_0,reject,2026-09-19T18:13:20+00:00
downtown/1781768682030542_2,reject,2026-09-19T18:13:20+00:00
downtown/414743499534156_0,reject,2026-09-19T18:13:20+00:00
downtown/807192433268897_0,reject,2026-09-19T18:13:20+00:00
downtown/481863749691192_0,reject,2026-09-19T18:13:20+00:00
downtown/132656942185962_1,reject,2026-09-19T18:13:20+00:00
hollywood/181530337165659_0,reject,2026-09-19T18:13:20+00:00
hollywood/742098629791366_1,reject,2026-09-19T18:13:24+00:00
hollywood/462757244992686_0,reject,2026-09-19T18:13:24+00:00
hollywood/200437355257055_0,reject,2026-09-19T18:13:24+00:00
koreatown/565846791067325_1,reject,2026-09-19T18:13:24+00:00
koreatown/804323997161473_0,reject,2026-09-19T18:13:24+00:00
venice_mar_vista/2971475356461709_0,reject,2026-09-19T18:13:24+00:00
venice_mar_vista/4061322557286305_0,reject,2026-09-19T18:13:24+00:00
westwood/164212749064216_0,reject,2026-09-19T18:13:24+00:00
downtown/1480794435590395_0,reject,2026-09-19T18:13:24+00:00
downtown/508078546867747_1,reject,2026-09-19T18:13:24+00:00
downtown/660757213495176_0,reject,2026-09-19T18:13:24+00:00
downtown/1781768682030542_1,reject,2026-09-19T18:13:24+00:00
downtown/1457657055404975_0,reject,2026-09-19T18:13:24+00:00
downtown/393486611628270_1,reject,2026-09-19T18:13:24+00:00
downtown/248764233700811_0,reject,2026-09-19T18:13:24+00:00
downtown/3049574958698024_0,reject,2026-09-19T18:13:24+00:00
downtown/874928733237150_0,reject,2026-09-19T18:13:24+00:00
hollywood/761691831198307_1,reject,2026-09-19T18:13:24+00:00
hollywood/486766709109324_0,reject,2026-09-19T18:13:24+00:00
hollywood/1011814299352839_0,reject,2026-09-19T18:13:24+00:00
hollywood/108342064665275_0,reject,2026-09-19T18:13:24+00:00
hollywood/221033116079335_0,reject,2026-09-19T18:13:24+00:00
hollywood/328012838670333_0,reject,2026-09-19T18:13:24+00:00
hollywood/1005973388366328_1,reject,2026-09-19T18:13:24+00:00
koreatown/1231622343940810_0,reject,2026-09-19T18:13:24+00:00
venice_mar_vista/2833694213612937_0,reject,2026-09-19T18:13:24+00:00
venice_mar_vista/763213971228948_0,reject,2026-09-19T18:13:24+00:00
venice_mar_vista/171117351580091_0,reject,2026-09-19T18:13:24+00:00
downtown/148613957213236_0,reject,2026-09-19T18:13:24+00:00
downtown/217527926476956_0,reject,2026-09-19T18:13:24+00:00
downtown/522367729142385_0,reject,2026-09-19T18:13:24+00:00
downtown/184330523624522_0,reject,2026-09-19T18:13:24+00:00
downtown/1971898089616938_1,reject,2026-09-19T18:13:24+00:00
downtown/826980218221233_3,reject,2026-09-19T18:13:24+00:00
downtown/201711548229902_1,reject,2026-09-19T18:13:24+00:00
downtown/906575126854176_0,reject,2026-09-19T18:13:24+00:00
downtown/1720366768151172_0,reject,2026-09-19T18:13:24+00:00
downtown/500958577718865_0,reject,2026-09-19T18:13:24+00:00
downtown/305404320979124_1,reject,2026-09-19T18:13:24+00:00
hollywood/1039613861479265_0,reject,2026-09-19T18:13:24+00:00
hollywood/717354180710799_1,reject,2026-09-19T18:13:27+00:00
hollywood/1243572289394076_0,reject,2026-09-19T18:13:27+00:00
hollywood/300026168275768_0,reject,2026-09-19T18:13:27+00:00
hollywood/273801807807880_0,reject,2026-09-19T18:13:27+00:00
hollywood/506747657124121_0,reject,2026-09-19T18:13:27+00:00
hollywood/3786696658122372_0,reject,2026-09-19T18:13:27+00:00
hollywood/854468525138455_1,reject,2026-09-19T18:13:27+00:00
hollywood/1154400871648130_1,reject,2026-09-19T18:13:27+00:00
koreatown/1412149969129653_0,reject,2026-09-19T18:13:27+00:00
koreatown/184660016867316_0,reject,2026-09-19T18:13:27+00:00
venice_mar_vista/177917914103249_0,reject,2026-09-19T18:13:27+00:00
venice_mar_vista/157766359623314_0,reject,2026-09-19T18:13:27+00:00
venice_mar_vista/4311309825593873_0,reject,2026-09-19T18:13:27+00:00
venice_mar_vista/3189237011302855_0,reject,2026-09-19T18:13:27+00:00
downtown/1065352330534978_1,reject,2026-09-19T18:13:27+00:00
hollywood/276345497547336_0,reject,2026-09-19T18:13:27+00:00
hollywood/24014032531534989_0,reject,2026-09-19T18:13:27+00:00
hollywood/717354180710799_2,reject,2026-09-19T18:13:27+00:00
hollywood/1003096918661598_0,reject,2026-09-19T18:13:27+00:00
venice_mar_vista/1603873443139127_0,reject,2026-09-19T18:13:27+00:00
venice_mar_vista/513002076545925_0,reject,2026-09-19T18:13:27+00:00
venice_mar_vista/478451386829058_0,reject,2026-09-19T18:13:27+00:00
westwood/2926557047598986_0,reject,2026-09-19T18:13:27+00:00
downtown/756052468438202_0,reject,2026-09-19T18:13:27+00:00
downtown/1703420793198867_0,reject,2026-09-19T18:13:27+00:00
downtown/301633061459390_0,reject,2026-09-19T18:13:27+00:00
downtown/392769055032579_0,reject,2026-09-19T18:13:27+00:00
downtown/951131842356640_0,reject,2026-09-19T18:13:27+00:00
hollywood/864072037535490_0,reject,2026-09-19T18:13:27+00:00
hollywood/320044159484864_0,reject,2026-09-19T18:13:27+00:00
hollywood/324839085664127_0,reject,2026-09-19T18:13:27+00:00
hollywood/9633758236722921_0,reject,2026-09-19T18:13:27+00:00
hollywood/977382299467384_0,reject,2026-09-19T18:13:27+00:00
hollywood/176511664349205_0,reject,2026-09-19T18:13:27+00:00
hollywood/131483182360119_0,reject,2026-09-19T18:13:27+00:00
hollywood/985689055304494_0,reject,2026-09-19T18:13:27+00:00
hollywood/308536410718991_0,reject,2026-09-19T18:13:27+00:00
hollywood/315927646827491_0,reject,2026-09-19T18:13:27+00:00
hollywood/647006596162352_0,reject,2026-09-19T18:13:27+00:00
hollywood/1603247177019530_0,reject,2026-09-19T18:13:27+00:00
hollywood/680196951393281_1,reject,2026-09-19T18:13:30+00:00
hollywood/762144551331375_0,reject,2026-09-19T18:13:30+00:00
hollywood/465069854775038_0,reject,2026-09-19T18:13:30+00:00
hollywood/490822379028886_1,reject,2026-09-19T18:13:30+00:00
hollywood/722624156881556_0,reject,2026-09-19T18:13:30+00:00
koreatown/758538708017759_0,reject,2026-09-19T18:13:30+00:00
venice_mar_vista/1165038187275154_0,reject,2026-09-19T18:13:30+00:00
downtown/234612605087924_0,reject,2026-09-19T18:13:30+00:00
downtown/527798441544161_1,reject,2026-09-19T18:13:30+00:00
downtown/132656942185962_0,reject,2026-09-19T18:13:30+00:00
downtown/1153792695082450_0,reject,2026-09-19T18:13:30+00:00
downtown/389299162172002_0,reject,2026-09-19T18:13:30+00:00
downtown/908507293061467_0,reject,2026-09-19T18:13:30+00:00
hollywood/105953904908888_0,reject,2026-09-19T18:13:30+00:00
hollywood/1185344545314979_0,reject,2026-09-19T18:13:30+00:00
hollywood/312000227057488_0,reject,2026-09-19T18:13:30+00:00
hollywood/338222434392964_0,reject,2026-09-19T18:13:30+00:00
hollywood/1232253425041454_0,reject,2026-09-19T18:13:30+00:00
koreatown/799691224312330_0,reject,2026-09-19T18:13:30+00:00
venice_mar_vista/309688727195428_0,reject,2026-09-19T18:13:30+00:00
venice_mar_vista/299370125008753_0,reject,2026-09-19T18:13:30+00:00
venice_mar_vista/830430114345970_0,reject,2026-09-19T18:13:30+00:00
westwood/180605617182930_0,reject,2026-09-19T18:13:30+00:00
westwood/381327549855489_0,reject,2026-09-19T18:13:30+00:00
downtown/2051087065029388_0,reject,2026-09-19T18:13:30+00:00
downtown/791087911541756_0,reject,2026-09-19T18:13:30+00:00
downtown/3082086788686320_0,reject,2026-09-19T18:13:30+00:00
hollywood/1005973388366328_0,reject,2026-09-19T18:13:30+00:00
hollywood/324392032406135_0,reject,2026-09-19T18:13:30+00:00
hollywood/703707198916824_0,reject,2026-09-19T18:13:30+00:00
hollywood/926999954752864_0,reject,2026-09-19T18:13:30+00:00
hollywood/1791887954323123_1,reject,2026-09-19T18:13:30+00:00
koreatown/984223909053090_0,reject,2026-09-19T18:13:30+00:00
venice_mar_vista/1159154364551555_1,reject,2026-09-19T18:13:30+00:00
downtown/215938686662433_0,reject,2026-09-19T18:13:30+00:00
downtown/1371637456540460_1,reject,2026-09-19T18:13:30+00:00
downtown/521837935849795_0,reject,2026-09-19T18:13:30+00:00
downtown/948842262349742_0,reject,2026-09-19T18:13:30+00:00
downtown/687366470566433_1,reject,2026-09-19T18:13:30+00:00
downtown/3209021389329370_0,reject,2026-09-19T18:13:30+00:00
downtown/169676648397845_0,reject,2026-09-19T18:13:35+00:00
downtown/2569070760063149_0,reject,2026-09-19T18:13:35+00:00
downtown/2974004439495075_0,reject,2026-09-19T18:13:35+00:00
downtown/161985762431864_0,reject,2026-09-19T18:13:35+00:00
hollywood/209762037621994_0,reject,2026-09-19T18:13:35+00:00
hollywood/3008407326071060_0,reject,2026-09-19T18:13:35+00:00
hollywood/1197275757391568_0,reject,2026-09-19T18:13:35+00:00
hollywood/1005227155107257_1,reject,2026-09-19T18:13:35+00:00
hollywood/1866535557530546_0,reject,2026-09-19T18:13:35+00:00
hollywood/1019445817056386_0,reject,2026-09-19T18:13:35+00:00
hollywood/971858855155577_0,reject,2026-09-19T18:13:35+00:00
hollywood/1050643049762060_0,reject,2026-09-19T18:13:35+00:00
hollywood/1156651828147530_3,reject,2026-09-19T18:13:35+00:00
hollywood/510539690080982_0,reject,2026-09-19T18:13:35+00:00
hollywood/1127781137699469_0,reject,2026-09-19T18:13:35+00:00
hollywood/3894444433983273_0,reject,2026-09-19T18:13:35+00:00
hollywood/2819640458365418_1,reject,2026-09-19T18:13:35+00:00
hollywood/1172854183216754_0,reject,2026-09-19T18:13:35+00:00
koreatown/1372310163144147_0,reject,2026-09-19T18:13:35+00:00
koreatown/131123819055997_2,reject,2026-09-19T18:13:35+00:00
venice_mar_vista/314330516910490_0,reject,2026-09-19T18:13:35+00:00
venice_mar_vista/2962536763960560_0,reject,2026-09-19T18:13:35+00:00
venice_mar_vista/2866677073599724_1,reject,2026-09-19T18:13:35+00:00
venice_mar_vista/496469324808905_0,reject,2026-09-19T18:13:35+00:00
downtown/254174313103435_0,reject,2026-09-19T18:13:35+00:00
downtown/2921650898084602_0,reject,2026-09-19T18:13:35+00:00
downtown/297741708590057_0,reject,2026-09-19T18:13:35+00:00
downtown/1543899265951568_0,reject,2026-09-19T18:13:35+00:00
hollywood/165679908806437_0,reject,2026-09-19T18:13:35+00:00
hollywood/681267908126897_1,reject,2026-09-19T18:13:35+00:00
hollywood/3070615166420780_0,reject,2026-09-19T18:13:35+00:00
hollywood/722624156881556_1,reject,2026-09-19T18:13:35+00:00
hollywood/373670090661305_0,reject,2026-09-19T18:13:35+00:00
hollywood/2989716834594758_0,reject,2026-09-19T18:13:35+00:00
hollywood/507197930281401_0,reject,2026-09-19T18:13:35+00:00
hollywood/529134948253863_0,reject,2026-09-19T18:13:35+00:00
hollywood/713462534528960_1,reject,2026-09-19T18:13:35+00:00
hollywood/1263926305263159_4,reject,2026-09-19T18:13:35+00:00
hollywood/303848864693984_0,reject,2026-09-19T18:13:35+00:00
hollywood/2917944398475325_0,reject,2026-09-19T18:13:35+00:00
koreatown/805217333441853_1,reject,2026-09-19T18:13:49+00:00
koreatown/1508348196163370_0,reject,2026-09-19T18:13:49+00:00
koreatown/182287337085181_0,reject,2026-09-19T18:13:49+00:00
venice_mar_vista/163643425702370_0,reject,2026-09-19T18:13:49+00:00
downtown/481864452857725_0,reject,2026-09-19T18:13:49+00:00
downtown/3895270267193652_0,reject,2026-09-19T18:13:49+00:00
downtown/490033499099510_0,reject,2026-09-19T18:13:49+00:00
downtown/491027022248423_0,reject,2026-09-19T18:13:49+00:00
downtown/199305982007358_0,reject,2026-09-19T18:13:49+00:00
downtown/155351963187281_0,reject,2026-09-19T18:13:49+00:00
downtown/168159018442830_0,reject,2026-09-19T18:13:49+00:00
downtown/390120265459916_0,reject,2026-09-19T18:13:49+00:00
downtown/3948830762049814_0,reject,2026-09-19T18:13:49+00:00
downtown/671619195510124_0,reject,2026-09-19T18:13:49+00:00
downtown/515525019801068_0,reject,2026-09-19T18:13:49+00:00
hollywood/3000196816969469_1,reject,2026-09-19T18:13:49+00:00
hollywood/681267908126897_0,reject,2026-09-19T18:13:49+00:00
hollywood/481912709807488_0,reject,2026-09-19T18:13:49+00:00
hollywood/376861803851756_0,reject,2026-09-19T18:13:49+00:00
hollywood/485849345943239_0,reject,2026-09-19T18:13:49+00:00
hollywood/1407451337054147_0,reject,2026-09-19T18:13:49+00:00
hollywood/870346400232433_0,reject,2026-09-19T18:13:49+00:00
koreatown/776428769929935_0,reject,2026-09-19T18:13:49+00:00
downtown/1264513948439895_0,reject,2026-09-19T18:13:49+00:00
downtown/699595635806975_0,reject,2026-09-19T18:13:49+00:00
downtown/226666585928732_1,reject,2026-09-19T18:13:49+00:00
downtown/316882589796728_1,reject,2026-09-19T18:13:49+00:00
downtown/507518367053363_0,reject,2026-09-19T18:13:49+00:00
downtown/316472406535199_0,reject,2026-09-19T18:13:49+00:00
hollywood/5439136782794262_0,reject,2026-09-19T18:13:49+00:00
hollywood/1238632447851581_0,reject,2026-09-19T18:13:49+00:00
hollywood/3667238716742610_0,reject,2026-09-19T18:13:49+00:00
hollywood/322996785893218_1,reject,2026-09-19T18:13:49+00:00
hollywood/516067443135647_0,reject,2026-09-19T18:13:49+00:00
hollywood/5992286534179358_1,reject,2026-09-19T18:13:49+00:00
hollywood/266168115211198_0,reject,2026-09-19T18:13:49+00:00
hollywood/467719144498696_0,reject,2026-09-19T18:13:49+00:00
hollywood/537832417544509_0,reject,2026-09-19T18:13:49+00:00
hollywood/637808644282662_0,reject,2026-09-19T18:13:49+00:00
koreatown/774484873254645_0,accept,2026-09-19T18:13:49+00:00
koreatown/1713624288806491_0,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/2166590000139303_0,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/4602182259798007_0,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/308558467519891_0,reject,2026-09-19T18:13:53+00:00
downtown/303349961259810_2,reject,2026-09-19T18:13:53+00:00
downtown/930688290998728_0,reject,2026-09-19T18:13:53+00:00
downtown/476854486973904_0,reject,2026-09-19T18:13:53+00:00
downtown/133041842147674_1,reject,2026-09-19T18:13:53+00:00
downtown/476841820063045_0,reject,2026-09-19T18:13:53+00:00
downtown/1060624794464960_0,reject,2026-09-19T18:13:53+00:00
downtown/621556659240235_0,reject,2026-09-19T18:13:53+00:00
downtown/268572334962165_0,reject,2026-09-19T18:13:53+00:00
downtown/318505049822364_0,reject,2026-09-19T18:13:53+00:00
hollywood/471446707242726_0,reject,2026-09-19T18:13:53+00:00
hollywood/2548017415506048_1,reject,2026-09-19T18:13:53+00:00
hollywood/2946709295595236_0,reject,2026-09-19T18:13:53+00:00
hollywood/221006516095185_1,reject,2026-09-19T18:13:53+00:00
hollywood/1371289089916592_0,reject,2026-09-19T18:13:53+00:00
hollywood/321466872953539_0,reject,2026-09-19T18:13:53+00:00
hollywood/293349992277318_1,reject,2026-09-19T18:13:53+00:00
hollywood/295280265541031_0,reject,2026-09-19T18:13:53+00:00
hollywood/807977003247007_0,reject,2026-09-19T18:13:53+00:00
hollywood/826371968232874_0,reject,2026-09-19T18:13:53+00:00
koreatown/473392830634215_0,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/826370228232881_0,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/317531269781894_0,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/796987610970365_0,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/349084656711440_2,reject,2026-09-19T18:13:53+00:00
venice_mar_vista/349084656711440_0,reject,2026-09-19T18:13:53+00:00
westwood/880722092557762_0,reject,2026-09-19T18:13:53+00:00
downtown/3040982612791926_1,reject,2026-09-19T18:13:53+00:00
downtown/310959960391769_0,reject,2026-09-19T18:13:53+00:00
downtown/489776408890252_0,reject,2026-09-19T18:13:53+00:00
downtown/2913391672263091_0,reject,2026-09-19T18:13:53+00:00
downtown/686643382060060_0,reject,2026-09-19T18:13:53+00:00
downtown/1185765471856661_0,reject,2026-09-19T18:13:53+00:00
hollywood/1156651828147530_2,reject,2026-09-19T18:13:53+00:00
hollywood/895090041285603_1,reject,2026-09-19T18:13:53+00:00
hollywood/960003181469972_0,reject,2026-09-19T18:13:53+00:00
hollywood/462805968331526_0,reject,2026-09-19T18:13:53+00:00
hollywood/518098892547471_0,reject,2026-09-19T18:13:56+00:00
hollywood/785805755397884_0,reject,2026-09-19T18:13:56+00:00
koreatown/463525848081394_0,reject,2026-09-19T18:13:56+00:00
koreatown/188737109794649_0,reject,2026-09-19T18:13:56+00:00
koreatown/499960221045795_0,reject,2026-09-19T18:13:56+00:00
venice_mar_vista/1603158633216164_0,reject,2026-09-19T18:13:56+00:00
westwood/2913010302272189_0,reject,2026-09-19T18:13:56+00:00
